Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
BG3_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.00011263492683220619)	(4, 0.0006122253281040885)	(5, 0.002072482653712594)	(6, 0.0036715352762562697)	(7, 0.004593688322385751)	(8, 0.0052473342364862)	(9, 0.005980551276316496)	(10, 0.007563071998308994)	(12, 0.009975639463360119)	(14, 0.012412732275382775)	(16, 0.0148211213479869)	(18, 0.017080723315630417)	(20, 0.01924258723386147)	(22, 0.021275102655472312)	(24, 0.023482747221383556)	(26, 0.025779409713339606)	(28, 0.027737440747851734)	(30, 0.029843895548850814)	(32, 0.03205626351491954)	(34, 0.03453913697462238)	(36, 0.03665049684501577)	(38, 0.03906215596388276)	(40, 0.04202336452414883)	(42, 0.04508376448772196)	(44, 0.047334464662761006)	(46, 0.04950940876604354)	(48, 0.051573534634862125)	(50, 0.053793532708877545)	(52, 0.05584385171569735)	(54, 0.058110720452813916)	(56, 0.06052837465649617)	(58, 0.06282521881768904)	(60, 0.06539420349564748)	(62, 0.06799516195928731)	(64, 0.07036830719994716)	(66, 0.07293565685477416)	(68, 0.07577514702636672)	(70, 0.0785515979727806)	(72, 0.08199713671842515)	(74, 0.08940415484230049)	(76, 0.097875754693977)	(78, 0.11894575278107261)	(80, 0.16788744518203447)	(82, 0.21011791263616508)	(84, 0.2603768886733533)	(86, 0.41822783519769086)	(88, 0.8673959397884783)	(90, 1.6415944710697263)	(92, 2.251465547533785)	(94, 2.563648325795901)	(96, 2.9277341866884816)	(98, 4.119857892218868)	(100, 5.97096985909705)	(102, 6.953389494512761)	(104, 7.315061334586396)	(106, 7.598956214313077)	(108, 8.221119394679265)	(110, 9.345815836284682)	(112, 10.23022855181743)	(114, 10.731876538865604)	(116, 11.152426470248407)	(118, 11.704666069706398)	(120, 12.595001929036624)	(122, 13.653884692878563)	(124, 14.462628174550012)	(126, 15.075731873414155)	(128, 15.702772327781414)	(130, 16.5418115163937)	(132, 17.615645476757194)	(134, 18.634461817094078)	(136, 19.438471180123074)	(138, 20.1297037326459)
BG3_R2_001 - nextera_transposase_sequence	(1, 0.0006296655748393978)	(2, 0.000631118928734007)	(3, 0.0006325722826286161)	(4, 0.0006387490366807048)	(5, 0.0006474691600483595)	(6, 0.0006489225139429686)	(7, 0.0006529192371531437)	(8, 0.0006565526218896664)	(9, 0.0007183201624105537)	(10, 0.0007958929265353151)	(12, 0.0008522103899514181)	(14, 0.0009550351779950128)	(16, 0.0011570513693456796)	(18, 0.0012996617202541984)	(20, 0.0016566417706175619)	(22, 0.002614038648691314)	(24, 0.003940405746758955)	(26, 0.006898162591525325)	(28, 0.019703663756926212)	(30, 0.03437254628445281)	(32, 0.07390322721011018)	(34, 0.16984220617028373)	(36, 0.23786934191525244)	(38, 0.3088596845820923)	(40, 0.5358370474034335)	(42, 1.1903735041028034)	(44, 2.356174427232504)	(46, 3.2582136004683053)	(48, 3.683322158010786)	(50, 4.132095677019187)	(52, 5.68222786246261)	(54, 8.314249403899634)	(56, 10.040059011400196)	(58, 10.718447730548654)	(60, 11.158346525668861)	(62, 12.15451398058139)	(64, 14.122920326877894)	(66, 15.842527019956265)	(68, 16.69164939622011)	(70, 17.183265244672274)	(72, 17.920884856787815)	(74, 19.244179746391488)	(76, 20.77748409209694)	(78, 21.820700790970417)	(80, 22.387056453468276)	(82, 23.034616448135047)	(84, 24.077191854602525)	(86, 25.479582623212508)	(88, 26.88350377347352)	(90, 27.76331589725288)	(92, 28.40417447711161)	(94, 29.308930150445676)	(96, 30.50027358660389)	(98, 31.786660554053967)	(100, 32.83423222787263)	(102, 33.58085209731902)	(104, 34.404537692050184)	(106, 35.47344187600316)	(108, 36.613639426910005)	(110, 37.6331829892019)	(112, 38.475560350040865)	(114, 39.310273085778135)	(116, 40.28380764215916)	(118, 41.34348884229695)	(120, 42.35974782478702)	(122, 43.2664960463106)	(124, 44.143376755284535)	(126, 45.09824570592785)	(128, 46.09331951203468)	(130, 47.066900030732626)	(132, 47.97662617438625)	(134, 48.847985591914565)	(136, 49.761744792625734)	(138, 50.68911719592923)
BG3_R2_001 - polya	(1, 4.723400157479615e-06)	(2, 1.1626831156872897e-05)	(3, 1.889360062991846e-05)	(4, 6.031418662627816e-05)	(5, 0.00010464148041185608)	(6, 0.00018275925224709585)	(7, 0.0002928508097637361)	(8, 0.0003571617196001893)	(9, 0.00043564282990908137)	(10, 0.0013254587518835102)	(12, 0.0032489726313986705)	(14, 0.0073917579079819445)	(16, 0.012606573351076265)	(18, 0.017134679078967784)	(20, 0.02186534600592044)	(22, 0.026507358345301945)	(24, 0.032970423114628666)	(26, 0.040194500317020085)	(28, 0.046285506489326875)	(30, 0.05199464392582512)	(32, 0.05818938323235963)	(34, 0.06759657965369076)	(36, 0.07268240993863853)	(38, 0.07821678156931003)	(40, 0.08435647509708621)	(42, 0.08977621343932043)	(44, 0.0944318509714639)	(46, 0.09893216130612101)	(48, 0.10403652185322504)	(50, 0.10908074988293961)	(52, 0.11357724516362339)	(54, 0.11817275017837739)	(56, 0.12356087807340385)	(58, 0.12798397898240985)	(60, 0.1330607258055163)	(62, 0.13827590458708428)	(64, 0.14324165150648996)	(66, 0.14734919295112897)	(68, 0.15137570991614352)	(70, 0.15539804848871105)	(72, 0.15911227603562147)	(74, 0.16272640383304068)	(76, 0.16612979531574157)	(78, 0.16967343544927224)	(80, 0.17302432452253036)	(82, 0.17638157201907742)	(84, 0.17950010613843492)	(86, 0.18284336510374635)	(88, 0.18597352605426073)	(90, 0.18922976545513245)	(92, 0.19257611279746994)	(94, 0.1959764159031448)	(96, 0.1990386325590862)	(98, 0.20185541407607546)	(100, 0.20483569790620826)	(102, 0.2077903663739486)	(104, 0.2106825406242207)	(106, 0.2134337395467158)	(108, 0.21631210693498915)	(110, 0.21906239751130002)	(112, 0.2216933313990162)	(114, 0.2244874042614022)	(116, 0.22794693153828238)	(118, 0.2307313759311166)	(120, 0.23351818202402957)	(122, 0.23684727078886858)	(124, 0.24024630220988563)	(126, 0.24316699853033946)	(128, 0.2459207408221501)	(130, 0.24863233585101704)	(132, 0.2514594725145054)	(134, 0.25408041459419617)	(136, 0.25681053988521935)	(138, 0.25926525461321415)
BG3_R2_001 - polyg	(1, 0.9159828321699187)	(2, 0.9194541679471926)	(3, 0.92589143568489)	(4, 0.9292010858413886)	(5, 0.9335905779415817)	(6, 0.938298717883168)	(7, 0.9421958863515623)	(8, 0.9443744638395813)	(9, 0.9467056434865344)	(10, 0.9526302406379084)	(12, 0.9583095843195673)	(14, 0.9621656955404387)	(16, 0.965221917111565)	(18, 0.9679033550471188)	(20, 0.9704370958931329)	(22, 0.9727675488631387)	(24, 0.9752202652295283)	(26, 0.9775020308440646)	(28, 0.9798884379390128)	(30, 0.9823945650610294)	(32, 0.9846047529962562)	(34, 0.9869408377126034)	(36, 0.9892567571436631)	(38, 0.9916502493388475)	(40, 0.9939725271931961)	(42, 0.9962012453905791)	(44, 0.9984695674815903)	(46, 1.0007882119512024)	(48, 1.0031081281054721)	(50, 1.0054489362219767)	(52, 1.0078191747548475)	(54, 1.0101280090856708)	(56, 1.0125652835669303)	(58, 1.0147569412400008)	(60, 1.0170599621552459)	(62, 1.0192485314512905)	(64, 1.0214759779640157)	(66, 1.0237410300087642)	(68, 1.0265892403037242)	(70, 1.0288644658257349)	(72, 1.030983455804075)	(74, 1.0329209582148255)	(76, 1.0351636649434441)	(78, 1.0373763962479865)	(80, 1.0395653288825049)	(82, 1.0418391010506207)	(84, 1.0440463822780583)	(86, 1.0461880809110018)	(88, 1.0487605173044598)	(90, 1.051924287063787)	(92, 1.056158451966494)	(94, 1.06473196826003)	(96, 1.0810843796052243)	(98, 1.1047440726632765)	(100, 1.1750011982902862)	(102, 1.2632383099552156)	(104, 1.334858136527658)	(106, 1.4507712847383918)	(108, 1.8035175335375218)	(110, 2.665298077215704)	(112, 3.8418109452256206)	(114, 4.557474376716829)	(116, 4.93441842285349)	(118, 5.6674283597538055)	(120, 7.71790196709415)	(122, 10.282241362666937)	(124, 11.59287281644841)	(126, 12.135579504373187)	(128, 12.716122989259453)	(130, 14.102706535903959)	(132, 16.13191539573533)	(134, 17.604759674417338)	(136, 18.28805400796781)	(138, 18.84497631367423)
BM1_R1_001 - nextera_transposase_sequence	(1, 0.017522871329555826)	(2, 0.017522871329555826)	(3, 0.017522871329555826)	(4, 0.017522871329555826)	(5, 0.017522871329555826)	(6, 0.017522871329555826)	(7, 0.017522871329555826)	(8, 0.017682170159824515)	(9, 0.018000767820361894)	(10, 0.01808041723549624)	(12, 0.018319365480899272)	(14, 0.018399014896033617)	(16, 0.01863796314143665)	(18, 0.01895656080197403)	(20, 0.01911585963224272)	(22, 0.019195509047377064)	(24, 0.019593756123048787)	(26, 0.01983270436845182)	(28, 0.021903589161944785)	(30, 0.0231779798040943)	(32, 0.024452370446243814)	(34, 0.027160450560811532)	(36, 0.03711662745260462)	(38, 0.054161602291354374)	(40, 0.08004766221001638)	(42, 0.11485445662372501)	(44, 0.17060904721776626)	(46, 0.25933849567742623)	(48, 0.3761841876795099)	(50, 0.5076057226511785)	(52, 0.6751084426787054)	(54, 0.8924716965803321)	(56, 1.1268799253207082)	(58, 1.382873145562492)	(60, 1.6762219415022837)	(62, 2.0046961295163213)	(64, 2.3851813856130857)	(66, 2.8182352556985175)	(68, 3.253519309407711)	(70, 3.7160434630928503)	(72, 4.1507699708961034)	(74, 4.625480485096798)	(76, 5.16797265157682)	(78, 5.709588674490363)	(80, 6.236310256773784)	(82, 6.837185444547281)	(84, 7.47422146679177)	(86, 8.120178223531305)	(88, 8.698273678576378)	(90, 9.165815745414982)	(92, 9.577204974583871)	(94, 9.968363252308638)	(96, 10.323360695562414)	(98, 10.660118422750422)	(100, 10.984530490592608)	(102, 11.331642641748083)	(104, 11.673816529165226)	(106, 12.031522052533568)	(108, 12.334667726534883)	(110, 12.632875136797871)	(112, 12.910055101465389)	(114, 13.185482778999955)	(116, 13.477397885467326)	(118, 13.768914744859028)	(120, 14.04959928379246)	(122, 14.336655775936638)	(124, 14.629048778894816)	(126, 14.90320206578723)	(128, 15.180780277530422)	(130, 15.469748355637824)	(132, 15.748282360362628)	(134, 16.03597604782788)	(136, 16.357600386140362)	(138, 16.691251786138135)
BM1_R1_001 - polya	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.005814407304807161)	(20, 0.007964941513434467)	(22, 0.01449619355445073)	(24, 0.020230951444123547)	(26, 0.025169215182452916)	(28, 0.025965709333796362)	(30, 0.02731974939108022)	(32, 0.028195892957558012)	(34, 0.03568293798018641)	(36, 0.03862996634015717)	(38, 0.053683705800548306)	(40, 0.062046894389654494)	(42, 0.06499392274962525)	(44, 0.06642761222204345)	(46, 0.0709676288847011)	(48, 0.07702098443491129)	(50, 0.08976489085640645)	(52, 0.09637579231255705)	(54, 0.10274774552330462)	(56, 0.1127039224150977)	(58, 0.11891657679557659)	(60, 0.13412961508623641)	(62, 0.14448403905370122)	(64, 0.14551948145044769)	(66, 0.15451986536062864)	(68, 0.15483846302116602)	(70, 0.15563495717250947)	(72, 0.15587390541791252)	(74, 0.1635202492708096)	(76, 0.16391849634648134)	(78, 0.16766201885779553)	(80, 0.17013115072696022)	(82, 0.17785714399499164)	(84, 0.17865363814633511)	(86, 0.17889258639173813)	(88, 0.17929083346740987)	(90, 0.18884876328353123)	(92, 0.1913178951526959)	(94, 0.19243298696457672)	(96, 0.19824739426938387)	(98, 0.20191126736556375)	(100, 0.2020705661958324)	(102, 0.20517689338607187)	(104, 0.20557514046174358)	(106, 0.206132686367684)	(108, 0.20637163461308705)	(110, 0.21529236910813365)	(112, 0.2180800986378357)	(114, 0.2235759082821055)	(116, 0.22708048254801666)	(118, 0.23385068283443594)	(120, 0.23416928049497332)	(122, 0.24165632551760172)	(124, 0.24659458925593108)	(126, 0.2569490132233959)	(128, 0.26037393807417275)	(130, 0.2617279781314566)	(132, 0.26507325356709904)	(134, 0.2657104488881738)	(136, 0.26682554070005465)	(138, 0.2708876608719062)
BM1_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0007964941513434467)	(6, 0.0007964941513434467)	(7, 0.0007964941513434467)	(8, 0.0007964941513434467)	(9, 0.0007964941513434467)	(10, 0.0008761435664777913)	(12, 0.0035045742659111654)	(14, 0.0050179131534637145)	(16, 0.005894056719941506)	(18, 0.006451602625881918)	(20, 0.006770200286419297)	(22, 0.007805642683165777)	(24, 0.007805642683165777)	(26, 0.007805642683165777)	(28, 0.007805642683165777)	(30, 0.007885292098300122)	(32, 0.008283539173971845)	(34, 0.008283539173971845)	(36, 0.012504958176092113)	(38, 0.014416544139316385)	(40, 0.016487428932809346)	(42, 0.019036210217108374)	(44, 0.01991235378358617)	(46, 0.024452370446243814)	(48, 0.029788881260244905)	(50, 0.030824323656991386)	(52, 0.03154116839320049)	(54, 0.033373104941290414)	(56, 0.034249248507768205)	(58, 0.035125392074246)	(60, 0.03687767920720158)	(62, 0.03862996634015716)	(64, 0.0395857593217693)	(66, 0.0433292818330835)	(68, 0.046276310193054254)	(70, 0.05097562568598059)	(72, 0.05909986602968374)	(74, 0.06395848035287877)	(76, 0.06547181924043131)	(78, 0.06674620988258083)	(80, 0.06849849701553641)	(82, 0.07407395607494054)	(84, 0.0829150411548528)	(86, 0.09549964874607926)	(88, 0.11262427299996336)	(90, 0.14352824607208908)	(92, 0.19083999866188983)	(94, 0.25344443895748475)	(96, 0.3213853900670808)	(98, 0.4133008151321145)	(100, 0.5319784436822881)	(102, 0.6420539353979524)	(104, 0.7521294271136167)	(106, 0.8785330489318217)	(108, 1.023017087985523)	(110, 1.1859001419352577)	(112, 1.3489424947152613)	(114, 1.4943823267505747)	(116, 1.6549555476614135)	(118, 1.837432357734197)	(120, 2.0505741926337033)	(122, 2.2754244915579585)	(124, 2.486734389909375)	(126, 2.697486742354851)	(128, 2.946709762310215)	(130, 3.2403771559105445)	(132, 3.587728255311421)	(134, 3.930380039219372)	(136, 4.268252858219262)	(138, 4.613134825750975)
BM1_R2_001 - nextera_transposase_sequence	(1, 0.01688567600848107)	(2, 0.01688567600848107)	(3, 0.01688567600848107)	(4, 0.01688567600848107)	(5, 0.01688567600848107)	(6, 0.01688567600848107)	(7, 0.01688567600848107)	(8, 0.017044974838749758)	(9, 0.017204273669018447)	(10, 0.017283923084152792)	(12, 0.017522871329555826)	(14, 0.01760252074469017)	(16, 0.018000767820361894)	(18, 0.018319365480899272)	(20, 0.018478664311167962)	(22, 0.018558313726302306)	(24, 0.019036210217108374)	(26, 0.019354807877645753)	(28, 0.021027445595466994)	(30, 0.022062887992213474)	(32, 0.02333727863436299)	(34, 0.025886059918662017)	(36, 0.035603288565052064)	(38, 0.051772119837324035)	(40, 0.07733958209544867)	(42, 0.1127039224150977)	(44, 0.1695736048210198)	(46, 0.2592588462622919)	(48, 0.37419295230115124)	(50, 0.5019506141766401)	(52, 0.6666656046744648)	(54, 0.8802853360647773)	(56, 1.1083216115944061)	(58, 1.357464982134636)	(60, 1.6409372505977688)	(62, 1.9616854453437749)	(64, 2.334046461096836)	(66, 2.759453987329371)	(68, 3.187728892506742)	(70, 3.6412526622817007)	(72, 4.066022993193161)	(74, 4.52982153752045)	(76, 5.063392969505426)	(78, 5.600707924001714)	(80, 6.120500007168447)	(82, 6.714286396994987)	(84, 7.34041044936607)	(86, 7.97362329968411)	(88, 8.54008994011957)	(90, 9.00078215725662)	(92, 9.404445393157477)	(94, 9.782461517385077)	(96, 10.12622839310491)	(98, 10.449206771474678)	(100, 10.76533530014289)	(102, 11.105517952181678)	(104, 11.440841989897269)	(106, 11.78644080216519)	(108, 12.082975574710355)	(110, 12.37090821042101)	(112, 12.636937256969722)	(114, 12.903842447084912)	(116, 13.189146652096134)	(118, 13.471424179332251)	(120, 13.741515346052815)	(122, 14.024430068610005)	(124, 14.311247612508781)	(126, 14.57871034852991)	(128, 14.846650981041847)	(130, 15.12741516939041)	(132, 15.401170209207153)	(134, 15.681695449310315)	(136, 16.003240138207666)	(138, 16.33330731452439)
BM1_R2_001 - polya	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.000955792981612136)	(14, 0.0012743906421495148)	(16, 0.001433689472418204)	(18, 0.008602136834509224)	(20, 0.00955792981612136)	(22, 0.015053739460391142)	(24, 0.025806410503527673)	(26, 0.029151685939170148)	(28, 0.029629582429976216)	(30, 0.032895208450484346)	(32, 0.039585759321769304)	(34, 0.042532787681740056)	(36, 0.04659490785359163)	(38, 0.05232966574326445)	(40, 0.053683705800548306)	(42, 0.05471914819729479)	(44, 0.05551564234863823)	(46, 0.05583424000917561)	(48, 0.061887595559385805)	(50, 0.06849849701553641)	(52, 0.07017113473335765)	(54, 0.07224201952685061)	(56, 0.07423325490520923)	(58, 0.07598554203816481)	(60, 0.08164065051270329)	(62, 0.08697716132670438)	(64, 0.0873754084023761)	(66, 0.08841085079912259)	(68, 0.08888874728992865)	(70, 0.08928699436560038)	(72, 0.09143752857422768)	(74, 0.0934287639525863)	(76, 0.09430490751906409)	(78, 0.09653509114282574)	(80, 0.09685368880336312)	(82, 0.09772983236984091)	(84, 0.10242914786276724)	(86, 0.10704881394055923)	(88, 0.10848250341297744)	(90, 0.10872145165838047)	(92, 0.1091196987340522)	(94, 0.10935864697945523)	(96, 0.10959759522485826)	(98, 0.10967724463999261)	(100, 0.11023479054593302)	(102, 0.11071268703673909)	(104, 0.11310216949076943)	(106, 0.12106711100420389)	(108, 0.12106711100420389)	(110, 0.12146535807987562)	(112, 0.12512923117605546)	(114, 0.13604120104946069)	(116, 0.13771383876728194)	(118, 0.13851033291862536)	(120, 0.13898822940943145)	(122, 0.140740516542387)	(124, 0.14241315426020826)	(126, 0.14305034958128302)	(128, 0.14384684373262646)	(130, 0.14416544139316384)	(132, 0.14416544139316384)	(134, 0.14551948145044769)	(136, 0.14759036624394067)	(138, 0.14830721098014976)
BM1_R2_001 - polyg	(1, 8.22953687051076)	(2, 8.237661110854463)	(3, 8.262989624867185)	(4, 8.288796035370712)	(5, 8.315398940025583)	(6, 8.34247974117126)	(7, 8.363666485596996)	(8, 8.378321977981715)	(9, 8.389313597270256)	(10, 8.416075800755396)	(12, 8.444669940788625)	(14, 8.454785416510687)	(16, 8.459405082588479)	(18, 8.462830007439255)	(20, 8.465777035799226)	(22, 8.471033897198094)	(24, 8.473025132576453)	(26, 8.47445882204887)	(28, 8.47557391386075)	(30, 8.476211109181826)	(32, 8.476689005672633)	(34, 8.477166902163438)	(36, 8.477883746899646)	(38, 8.479158137541797)	(40, 8.480273229353676)	(42, 8.480830775259617)	(44, 8.481547619995826)	(46, 8.482901660053109)	(48, 8.483698154204454)	(50, 8.484414998940663)	(52, 8.485928337828215)	(54, 8.4872823778855)	(56, 8.488716067357917)	(58, 8.489353262678993)	(60, 8.490468354490872)	(62, 8.491264848642217)	(64, 8.492140992208693)	(66, 8.49333573343571)	(68, 8.507513329329623)	(70, 8.51245159306795)	(72, 8.513725983710103)	(74, 8.514841075521982)	(76, 8.516593362654937)	(78, 8.51866424744843)	(80, 8.525593746565118)	(82, 8.526629188961866)	(84, 8.527425683113208)	(86, 8.53053201030345)	(88, 8.53148780328506)	(90, 8.533240090418015)	(92, 8.535072026966105)	(94, 8.540010290704435)	(96, 8.542877669649272)	(98, 8.54431135912169)	(100, 8.547258387481662)	(102, 8.55275419712593)	(104, 8.567011442434978)	(106, 8.587322043294236)	(108, 8.618942861102571)	(110, 8.661953545275118)	(112, 8.735071708368444)	(114, 8.83710260915554)	(116, 8.953231456421417)	(118, 9.093494076472997)	(120, 9.284015477474348)	(122, 9.523760217028727)	(124, 9.766451984943075)	(126, 10.0257904806205)	(128, 10.318979977730024)	(130, 10.654702262521287)	(132, 11.066091491690177)	(134, 11.511968917612238)	(136, 11.960634073064002)	(138, 12.408662033194691)
BM2_R1_001 - nextera_transposase_sequence	(1, 0.0001864183077691694)	(2, 0.0001864183077691694)	(3, 0.0001864183077691694)	(4, 0.0001864183077691694)	(5, 0.0003728366155383388)	(6, 0.0003728366155383388)	(7, 0.0003728366155383388)	(8, 0.0003728366155383388)	(9, 0.0005592549233075082)	(10, 0.0005592549233075082)	(12, 0.0008388823849612623)	(14, 0.0011185098466150163)	(16, 0.0011185098466150163)	(18, 0.0011185098466150163)	(20, 0.0011185098466150163)	(22, 0.0011185098466150163)	(24, 0.0011185098466150163)	(26, 0.0011185098466150163)	(28, 0.0013981373082687706)	(30, 0.0019573922315762786)	(32, 0.003728366155383388)	(34, 0.005406130925305912)	(36, 0.010812261850611824)	(38, 0.01929429485410903)	(40, 0.03709724324606471)	(42, 0.07326239495328357)	(44, 0.1346872273632249)	(46, 0.193688621772167)	(48, 0.250919042257302)	(50, 0.31075931905120535)	(52, 0.42055970232724615)	(54, 0.6189087817936424)	(56, 0.793862363635008)	(58, 0.8921048118293602)	(60, 0.9795349981731006)	(62, 1.1052741467634053)	(64, 1.3325180639340228)	(66, 1.5504410657161818)	(68, 1.6757141685370636)	(70, 1.7829979046582207)	(72, 1.9065932427091798)	(74, 2.0779116675490465)	(76, 2.2646096027798697)	(78, 2.405075797683939)	(80, 2.5147829718060954)	(82, 2.637912264087632)	(84, 2.7885382567651202)	(86, 2.9902428657713616)	(88, 3.1435719239115034)	(90, 3.261295085267734)	(92, 3.373425697390889)	(94, 3.487979747515044)	(96, 3.606262163794582)	(98, 3.708419396452087)	(100, 3.7928668898715205)	(102, 3.8747977361360704)	(104, 3.9611094126331956)	(106, 4.0486328081308205)	(108, 4.122734085469066)	(110, 4.1823879439552005)	(112, 4.241575756671912)	(114, 4.299551850388124)	(116, 4.364705048953447)	(118, 4.432934149596964)	(120, 4.491655916544252)	(122, 4.546556108182273)	(124, 4.600058162512024)	(126, 4.659059556920966)	(128, 4.728127539949444)	(130, 4.790857300513769)	(132, 4.844359354843521)	(134, 4.903547167560232)	(136, 4.986037268748089)	(138, 5.081110605710366)
BM2_R1_001 - polya	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00456724854034465)	(12, 0.01053263438895807)	(14, 0.022276987778415743)	(16, 0.03271641301348923)	(18, 0.04902801494329155)	(20, 0.05629832894628915)	(22, 0.05974706764001879)	(24, 0.06468715279590179)	(26, 0.08193084626454995)	(28, 0.09954737634873645)	(30, 0.10495350727404237)	(32, 0.11222382127703998)	(34, 0.12769654082188103)	(36, 0.13934768505745412)	(38, 0.14950748283087384)	(40, 0.15938765314263983)	(42, 0.16982707837771333)	(44, 0.17802948391955678)	(46, 0.19023988307843737)	(48, 0.1998404259285496)	(50, 0.21298291662627603)	(52, 0.23414139455807675)	(54, 0.244860447254804)	(56, 0.25175792464226326)	(58, 0.26909482726479605)	(60, 0.27878857926879286)	(62, 0.2941680896597493)	(64, 0.30684453458805283)	(66, 0.33592579060004324)	(68, 0.3458991700656938)	(70, 0.3519577650681918)	(72, 0.35838919668622815)	(74, 0.37302303384610797)	(76, 0.38355566823506604)	(78, 0.39138523716137114)	(80, 0.40024010678040667)	(82, 0.42055970232724615)	(84, 0.4373373500264714)	(86, 0.45560634418784995)	(88, 0.46511367788407765)	(90, 0.4739685475031132)	(92, 0.4868314107391859)	(94, 0.4986689732825281)	(96, 0.5049139865927954)	(98, 0.5167515491361376)	(100, 0.5232761899080585)	(102, 0.5312921771421328)	(104, 0.5401470467611683)	(106, 0.5531963283050102)	(108, 0.5695079302348125)	(110, 0.582836839240308)	(112, 0.5924373820904203)	(114, 0.6070712192503)	(116, 0.6180698994086811)	(118, 0.6306531351831)	(120, 0.6461258547279412)	(122, 0.66094611019559)	(124, 0.6753935290477007)	(126, 0.6852736993594667)	(128, 0.6939421506707331)	(130, 0.707643896291767)	(132, 0.7219048968361085)	(134, 0.7291752108391061)	(136, 0.7380300804581417)	(138, 0.7504268979247914)
BM2_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0020506013854608633)	(5, 0.0035419478476142185)	(6, 0.00615180415638259)	(7, 0.007456732310766776)	(8, 0.011185098466150163)	(9, 0.011185098466150163)	(10, 0.013235699851611027)	(12, 0.015286301237071889)	(14, 0.023675125086684512)	(16, 0.02665781801099122)	(18, 0.030106556704720858)	(20, 0.032157158090181714)	(22, 0.037749707323256804)	(24, 0.0444607664029469)	(26, 0.04846876001998404)	(28, 0.052756381098674934)	(30, 0.05695079302348125)	(32, 0.06002669510167254)	(34, 0.06170445987159507)	(36, 0.06207729648713341)	(38, 0.07009328372120768)	(40, 0.07326239495328357)	(42, 0.07773643433974364)	(44, 0.08146480049512703)	(46, 0.08463391172720292)	(48, 0.08817585957481712)	(50, 0.09600542850112223)	(52, 0.09824244819435227)	(54, 0.10103872281088981)	(56, 0.10709731781338781)	(58, 0.10905471004496409)	(60, 0.1121306121231554)	(62, 0.11241023958480914)	(64, 0.11446084097027001)	(66, 0.11790957966399965)	(68, 0.12210399158880594)	(70, 0.12648482182138143)	(72, 0.13133169782337983)	(74, 0.13478043651710947)	(76, 0.1418643322123379)	(78, 0.14521986175218296)	(80, 0.15193092083187304)	(82, 0.15687100598775605)	(84, 0.1651666206834841)	(86, 0.1706659607626746)	(88, 0.17709739238071093)	(90, 0.18296956907543976)	(92, 0.18735039930801523)	(94, 0.1912651837711678)	(96, 0.19629847808093537)	(98, 0.20384841954558675)	(100, 0.20934775962477722)	(102, 0.21699091024331318)	(104, 0.2273371263245021)	(106, 0.2362852050974222)	(108, 0.24774993102522613)	(110, 0.27328923918960235)	(112, 0.30721737120359116)	(114, 0.3567114319163056)	(116, 0.4196276107884003)	(118, 0.48319625373768704)	(120, 0.5558061846137785)	(122, 0.6515319856532471)	(124, 0.8024376057923897)	(126, 0.9803738805580618)	(128, 1.123543140924784)	(130, 1.236419426279016)	(132, 1.3512531038648243)	(134, 1.514462332316732)	(136, 1.7297754777901226)	(138, 1.9174055045597918)
